Title,URL,Volume Issue,Vol Issue Year
"Taxa and super taxa of schema evolution and their relationship to activity, heartbeat and duration",https://www.sciencedirect.com/science/article/pii/S0306437922000904,Volume 110,December 2022
Transparent assessment of information quality of online reviews using formal argumentation theory,https://www.sciencedirect.com/science/article/pii/S0306437922000898,Volume 110,December 2022
Enabling semantics-aware process mining through the automatic annotation of event logs,https://www.sciencedirect.com/science/article/pii/S0306437922000916,Volume 110,December 2022
Corrigendum to “Process mining meets argumentation: Explainable interpretations of low-level event logs via abstract argumentation” [Inform. Syst. 107 (2022) 101987],https://www.sciencedirect.com/science/article/pii/S0306437922000874,Volume 110,December 2022
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437922000813,Volume 109,November 2022
Lattice-based progressive author disambiguation,https://www.sciencedirect.com/science/article/pii/S0306437922000473,Volume 109,November 2022
BR4DQ: A methodology for grouping business rules for data quality evaluation,https://www.sciencedirect.com/science/article/pii/S0306437922000485,Volume 109,November 2022
Credit distribution in relational scientific databases,https://www.sciencedirect.com/science/article/pii/S0306437922000497,Volume 109,November 2022
Towards retrieval-based conversational recommendation,https://www.sciencedirect.com/science/article/pii/S0306437922000709,Volume 109,November 2022
Swellfish privacy: Supporting time-dependent relevance for continuous differential privacy,https://www.sciencedirect.com/science/article/pii/S0306437922000679,Volume 109,November 2022
Handling information loss of graph convolutional networks in collaborative filtering,https://www.sciencedirect.com/science/article/pii/S0306437922000448,Volume 109,November 2022
"Mining association rules from COVID-19 related twitter data to discover word patterns, topics and inferences",https://www.sciencedirect.com/science/article/pii/S0306437922000461,Volume 109,November 2022
Defining blockchain governance principles: A comprehensive framework,https://www.sciencedirect.com/science/article/pii/S0306437922000758,Volume 109,November 2022
Community detection over feature-rich information networks: An eHealth case study,https://www.sciencedirect.com/science/article/pii/S030643792200076X,Volume 109,November 2022
Special issue: BPM 2020 Selected Papers in Foundations and Engineering,https://www.sciencedirect.com/science/article/pii/S0306437922000771,Volume 109,November 2022
Towards interactive event log forensics: Detecting and quantifying timestamp imperfections,https://www.sciencedirect.com/science/article/pii/S0306437922000382,Volume 109,November 2022
From action to response to effect: Mining statistical relations in work processes,https://www.sciencedirect.com/science/article/pii/S0306437922000357,Volume 109,November 2022
Probabilistic declarative process mining,https://www.sciencedirect.com/science/article/pii/S0306437922000345,Volume 109,November 2022
Editorial,https://www.sciencedirect.com/science/article/pii/S0306437922000746,Volume 109,November 2022
Box queries over multi-dimensional streams,https://www.sciencedirect.com/science/article/pii/S0306437922000722,Volume 109,November 2022
Editorial,https://www.sciencedirect.com/science/article/pii/S0306437922000734,Volume 109,November 2022
Enterprise Computing,https://www.sciencedirect.com/science/article/pii/S0306437922000710,Volume 109,November 2022
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437922000643,Volume 108,September 2022
Exploiting label semantics for rule-based activity recommendation in business process modeling,https://www.sciencedirect.com/science/article/pii/S0306437922000436,Volume 108,September 2022
Sequence recommendations for groups: A dynamic approach to balance preferences,https://www.sciencedirect.com/science/article/pii/S0306437922000266,Volume 108,September 2022
Online correlation for unlabeled process events: A flexible CEP-based approach,https://www.sciencedirect.com/science/article/pii/S0306437922000333,Volume 108,September 2022
Elastic scalable transaction processing in LeanXcale,https://www.sciencedirect.com/science/article/pii/S0306437922000400,Volume 108,September 2022
Diversifying repairs of Denial constraint violations,https://www.sciencedirect.com/science/article/pii/S0306437922000394,Volume 108,September 2022
Predicting information diffusion via deep temporal convolutional networks,https://www.sciencedirect.com/science/article/pii/S0306437922000412,Volume 108,September 2022
A critique and attack on “Blockchain-based privacy-preserving record linkage”,https://www.sciencedirect.com/science/article/pii/S0306437921001320,Volume 108,September 2022
Explanation and answers to critiques on: Blockchain-based Privacy-Preserving Record Linkage,https://www.sciencedirect.com/science/article/pii/S0306437921001356,Volume 108,September 2022
A reproducible POI recommendation framework: Works mapping and benchmark evaluation,https://www.sciencedirect.com/science/article/pii/S0306437922000242,Volume 108,September 2022
WITHDRAWN: Preface to the EDOC 2016 Special Issue,https://www.sciencedirect.com/science/article/pii/S0306437918300711,Volume 108,September 2022
"Extracting domain behaviors through multi-criteria, polymorphism-inspired variability analysis",https://www.sciencedirect.com/science/article/pii/S0306437921001034,Volume 108,September 2022
A comparative study on the energy consumption of Progressive Web Apps,https://www.sciencedirect.com/science/article/pii/S0306437922000230,Volume 108,September 2022
"Special issue on DOLAP 2021: Design, Optimization, Languages and Analytical Processing of Big Data",https://www.sciencedirect.com/science/article/pii/S0306437922000576,Volume 108,September 2022
Exploiting GPUs for fast intersection of large sets,https://www.sciencedirect.com/science/article/pii/S0306437922000072,Volume 108,September 2022
Data pre-processing pipeline generation for AutoETL,https://www.sciencedirect.com/science/article/pii/S0306437921001514,Volume 108,September 2022
Exploring data using patterns: A survey,https://www.sciencedirect.com/science/article/pii/S0306437922000035,Volume 108,September 2022
Mining SQL workloads for learning analysis behavior,https://www.sciencedirect.com/science/article/pii/S0306437922000163,Volume 108,September 2022
A foundation for spatio-textual-temporal cube analytics,https://www.sciencedirect.com/science/article/pii/S0306437922000199,Volume 108,September 2022
Preference-based and local post-hoc explanations for recommender systems,https://www.sciencedirect.com/science/article/pii/S0306437922000254,Volume 108,September 2022
GTT: Leveraging data characteristics for guiding the tensor train decomposition,https://www.sciencedirect.com/science/article/pii/S0306437922000424,Volume 108,September 2022
Parallelizing filter-and-verification based exact set similarity joins on multicores,https://www.sciencedirect.com/science/article/pii/S030643792100123X,Volume 108,September 2022
Data-dependent metric filtering,https://www.sciencedirect.com/science/article/pii/S0306437921001666,Volume 108,September 2022
BETULA: Fast clustering of large data with improved BIRCH CF-Trees,https://www.sciencedirect.com/science/article/pii/S0306437921001253,Volume 108,September 2022
ABID: Angle Based Intrinsic Dimensionality — Theory and analysis,https://www.sciencedirect.com/science/article/pii/S0306437922000059,Volume 108,September 2022
Transactions across serverless functions leveraging stateful dataflows,https://www.sciencedirect.com/science/article/pii/S0306437922000229,Volume 108,September 2022
DeepMatch2: A comprehensive deep learning-based approach for in-vehicle presence detection,https://www.sciencedirect.com/science/article/pii/S0306437921001290,Volume 108,September 2022
Cost-aware process modeling in multiclouds,https://www.sciencedirect.com/science/article/pii/S0306437921001575,Volume 108,September 2022
"Verifying compliance in process choreographies: Foundations, algorithms, and implementation",https://www.sciencedirect.com/science/article/pii/S0306437922000023,Volume 108,September 2022
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437922000308,Volume 107,July 2022
Process Mining meets argumentation: Explainable interpretations of low-level event logs via abstract argumentation,https://www.sciencedirect.com/science/article/pii/S0306437922000047,Volume 107,July 2022
Bilateral knowledge graph enhanced online course recommendation,https://www.sciencedirect.com/science/article/pii/S030643792200014X,Volume 107,July 2022
A hinge-loss based codebook transfer for cross-domain recommendation with non-overlapping data,https://www.sciencedirect.com/science/article/pii/S0306437922000151,Volume 107,July 2022
Weighted top-k dominating queries on highly incomplete data,https://www.sciencedirect.com/science/article/pii/S0306437922000187,Volume 107,July 2022
BPMN in healthcare: Challenges and best practices,https://www.sciencedirect.com/science/article/pii/S0306437922000217,Volume 107,July 2022
Applying Reinforcement Learning towards automating energy efficient virtual machine consolidation in cloud data centers,https://www.sciencedirect.com/science/article/pii/S030643792100003X,Volume 107,July 2022
Privacy-preserving location data stream clustering on mobile edge computing and cloud,https://www.sciencedirect.com/science/article/pii/S0306437921000065,Volume 107,July 2022
Cloud-Fog Assisted Energy Efficient Architectural Paradigm for Disaster Evacuation,https://www.sciencedirect.com/science/article/pii/S0306437921000089,Volume 107,July 2022
"The convergence and interplay of edge, fog, and cloud in the AI-driven Internet of Things (IoT)",https://www.sciencedirect.com/science/article/pii/S0306437921000776,Volume 107,July 2022
Exploring computation offloading in IoT systems,https://www.sciencedirect.com/science/article/pii/S0306437921000910,Volume 107,July 2022
Discovering data transfer routines from user interaction logs,https://www.sciencedirect.com/science/article/pii/S0306437921001241,Volume 107,July 2022
Measuring the interestingness of temporal logic behavioral specifications in process mining,https://www.sciencedirect.com/science/article/pii/S0306437921001265,Volume 107,July 2022
Entropic relevance: A mechanism for measuring stochastic process models discovered from event data,https://www.sciencedirect.com/science/article/pii/S0306437921001277,Volume 107,July 2022
Petri net-based object-centric processes with read-only data,https://www.sciencedirect.com/science/article/pii/S0306437922000205,Volume 107,July 2022
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437922000114,Volume 106,May 2022
Adaptive personalized recommender system using learning automata and items clustering,https://www.sciencedirect.com/science/article/pii/S0306437921001654,Volume 106,May 2022
Extracting value from Brazilian Court decisions,https://www.sciencedirect.com/science/article/pii/S030643792100154X,Volume 106,May 2022
Towards defining data interpretability in open data portals: Challenges and research opportunities,https://www.sciencedirect.com/science/article/pii/S0306437921001538,Volume 106,May 2022
Accurate privacy-preserving record linkage for databases with missing values,https://www.sciencedirect.com/science/article/pii/S0306437921001526,Volume 106,May 2022
"“Managing, Mining and Learning in the Legal Data Domain”",https://www.sciencedirect.com/science/article/pii/S0306437922000011,Volume 106,May 2022
Legal Information Retrieval systems: State-of-the-art and open issues,https://www.sciencedirect.com/science/article/pii/S0306437921001551,Volume 106,May 2022
ECHR-OD: On building an integrated open repository of legal documents for machine learning applications,https://www.sciencedirect.com/science/article/pii/S0306437921000636,Volume 106,May 2022
A knowledge-centered framework for exploration and retrieval of legal documents,https://www.sciencedirect.com/science/article/pii/S0306437921000788,Volume 106,May 2022
"Lynx: A knowledge-based AI service platform for content processing, enrichment and analysis for the legal domain",https://www.sciencedirect.com/science/article/pii/S0306437921001563,Volume 106,May 2022
Graph-based managing and mining of processes and data in the domain of intellectual property,https://www.sciencedirect.com/science/article/pii/S030643792100079X,Volume 106,May 2022
The GDPR enforcement fines at glance,https://www.sciencedirect.com/science/article/pii/S0306437921001009,Volume 106,May 2022
Exploiting co-occurrence networks for classification of implicit inter-relationships in legal texts,https://www.sciencedirect.com/science/article/pii/S0306437921000648,Volume 106,May 2022
Multi-label legal document classification: A deep learning-based approach with label-attention and domain-specific pre-training,https://www.sciencedirect.com/science/article/pii/S0306437921000016,Volume 106,May 2022
Special issue: Selected papers of ICPM 2019,https://www.sciencedirect.com/science/article/pii/S0306437921001150,Volume 106,May 2022
Conformance checking of partially matching processes: An entropy-based approach,https://www.sciencedirect.com/science/article/pii/S0306437921000028,Volume 106,May 2022
Process discovery with context-aware process trees,https://www.sciencedirect.com/science/article/pii/S0306437920300375,Volume 106,May 2022
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437921001629,Volume 105,March 2022
Establishing trajectories of moving objects without identities: The intricacies of cell tracking and a solution,https://www.sciencedirect.com/science/article/pii/S0306437921001502,Volume 105,March 2022
An efficient and scalable method for aggregate nearest neighbor queries on time-dependent road networks,https://www.sciencedirect.com/science/article/pii/S0306437921001289,Volume 105,March 2022
Ripple: An approach to locate k nearest neighbours for location-based services,https://www.sciencedirect.com/science/article/pii/S0306437921001332,Volume 105,March 2022
BPMN 2.0 OR-Join Semantics: Global and local characterisation,https://www.sciencedirect.com/science/article/pii/S0306437921001344,Volume 105,March 2022
LILLIE: Information extraction and database integration using linguistics and learning-based algorithms,https://www.sciencedirect.com/science/article/pii/S030643792100137X,Volume 105,March 2022
Exploring data structure alternatives in the RDB to NoSQL document store conversion process,https://www.sciencedirect.com/science/article/pii/S0306437921001393,Volume 105,March 2022
EQUALITY: Quality-aware intensive analytics on the edge,https://www.sciencedirect.com/science/article/pii/S0306437921001496,Volume 105,March 2022
Data quality challenges in large-scale cyber-physical systems: A systematic review,https://www.sciencedirect.com/science/article/pii/S0306437921001484,Volume 105,March 2022
AMW 2019 Special Issue,https://www.sciencedirect.com/science/article/pii/S0306437920301241,Volume 105,March 2022
Fragments of bag relational algebra: Expressiveness and certain answers,https://www.sciencedirect.com/science/article/pii/S0306437920300855,Volume 105,March 2022
Hate speech detection is not as easy as you may think: A closer look at model validation (extended version),https://www.sciencedirect.com/science/article/pii/S0306437920300715,Volume 105,March 2022
Querying APIs with SPARQL,https://www.sciencedirect.com/science/article/pii/S0306437920301125,Volume 105,March 2022
Vadalog: A modern architecture for automated reasoning with large knowledge graphs,https://www.sciencedirect.com/science/article/pii/S0306437920300351,Volume 105,March 2022
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437921001447,Volume 104,February 2022
Data processing in modern distributed architectures,https://www.sciencedirect.com/science/article/pii/S0306437921001368,Volume 104,February 2022
Pattern on demand in transactional distributed databases,https://www.sciencedirect.com/science/article/pii/S0306437921001204,Volume 104,February 2022
"Graph integration of structured, semistructured and unstructured data for data journalism",https://www.sciencedirect.com/science/article/pii/S0306437921000806,Volume 104,February 2022
Selected Papers of BPM 2019 - Editorial to the Special Issue,https://www.sciencedirect.com/science/article/pii/S0306437921001174,Volume 104,February 2022
Sampling and approximation techniques for efficient process conformance checking,https://www.sciencedirect.com/science/article/pii/S0306437920301253,Volume 104,February 2022
Computation of alignments of business processes through relaxation labeling and local optimal search,https://www.sciencedirect.com/science/article/pii/S0306437920301484,Volume 104,February 2022
A First-Order Logic verification framework for communication-parametric and time-aware BPMN collaborations,https://www.sciencedirect.com/science/article/pii/S0306437921000272,Volume 104,February 2022
Assured automatic dynamic reconfiguration of business processes,https://www.sciencedirect.com/science/article/pii/S030643792100082X,Volume 104,February 2022
An efficient hybrid query recommendation using shingling and hashing techniques,https://www.sciencedirect.com/science/article/pii/S0306437921001307,Volume 104,February 2022
Electronic health records based reinforcement learning for treatment optimizing,https://www.sciencedirect.com/science/article/pii/S0306437921001010,Volume 104,February 2022
A study into the contingencies of process improvement methods,https://www.sciencedirect.com/science/article/pii/S0306437921001022,Volume 104,February 2022
Fast and accurate quantitative business process analysis using feature complete queueing models,https://www.sciencedirect.com/science/article/pii/S0306437921001101,Volume 104,February 2022
A unified metamodel for NoSQL and relational databases,https://www.sciencedirect.com/science/article/pii/S0306437921001149,Volume 104,February 2022
Keeping our rivers clean: Information-theoretic online anomaly detection for streaming business process events,https://www.sciencedirect.com/science/article/pii/S0306437921001125,Volume 104,February 2022
Full-text search engine with suffix index for massive heterogeneous data,https://www.sciencedirect.com/science/article/pii/S0306437921001113,Volume 104,February 2022
Business process and rule integration approaches—An empirical analysis of model understanding,https://www.sciencedirect.com/science/article/pii/S0306437921001162,Volume 104,February 2022
Cell separation algorithm with enhanced search behaviour in miRNA feature selection for cancer diagnosis,https://www.sciencedirect.com/science/article/pii/S0306437921001198,Volume 104,February 2022
Schema mapping generation in the wild,https://www.sciencedirect.com/science/article/pii/S0306437921001186,Volume 104,February 2022
Keyword aware influential community search in large attributed graphs,https://www.sciencedirect.com/science/article/pii/S0306437921001216,Volume 104,February 2022
Cracking in-memory database index: A case study for Adaptive Radix Tree index,https://www.sciencedirect.com/science/article/pii/S0306437921001228,Volume 104,February 2022
Storing data once in M-trees and PM-trees: Revisiting the building principles of metric access methods,https://www.sciencedirect.com/science/article/pii/S0306437921001137,Volume 104,February 2022
"Trends in Design, Optimization, Languages, and Analytical Processing of Big Data (DOLAP 2020)",https://www.sciencedirect.com/science/article/pii/S0306437921001319,Volume 104,February 2022
Relational schema optimization for RDF-based knowledge graphs,https://www.sciencedirect.com/science/article/pii/S0306437921000223,Volume 104,February 2022
"Data variety, come as you are in multi-model data warehouses",https://www.sciencedirect.com/science/article/pii/S0306437921000090,Volume 104,February 2022
COOL: A framework for conversational OLAP,https://www.sciencedirect.com/science/article/pii/S0306437921000211,Volume 104,February 2022
Query-centric regression,https://www.sciencedirect.com/science/article/pii/S0306437921000107,Volume 104,February 2022
Editorial,https://www.sciencedirect.com/science/article/pii/S0306437920301502,Volume 104,February 2022
Aligning social concerns with information system security: A fundamental ontology for social engineering,https://www.sciencedirect.com/science/article/pii/S0306437920301460,Volume 104,February 2022
D2IA: User-defined interval analytics on distributed streams,https://www.sciencedirect.com/science/article/pii/S0306437920301320,Volume 104,February 2022
Controlled flexibility in blockchain-based collaborative business processes,https://www.sciencedirect.com/science/article/pii/S0306437920300946,Volume 104,February 2022
Requirements Engineering for Cyber Physical Production Systems: The e-CORE approach and its application,https://www.sciencedirect.com/science/article/pii/S0306437920301319,Volume 104,February 2022
Modelling the quality of life goals of people living with dementia,https://www.sciencedirect.com/science/article/pii/S0306437920300673,Volume 104,February 2022
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437921001071,Volume 103,January 2022
Blockchain and e-government innovation: Automation of public information processes,https://www.sciencedirect.com/science/article/pii/S0306437921000922,Volume 103,January 2022
Process model abstraction for rapid comprehension of complex business processes,https://www.sciencedirect.com/science/article/pii/S0306437921000624,Volume 103,January 2022
Unleashing the power of querying streaming data in a temporal database world: A relational algebra approach,https://www.sciencedirect.com/science/article/pii/S0306437921000983,Volume 103,January 2022
Hierarchical clustering that takes advantage of both density-peak and density-connectivity,https://www.sciencedirect.com/science/article/pii/S0306437921000971,Volume 103,January 2022
Assessing and improving measurability of process performance indicators based on quality of logs,https://www.sciencedirect.com/science/article/pii/S0306437921000995,Volume 103,January 2022
Uniform probabilistic generation of relation instances satisfying a functional dependency,https://www.sciencedirect.com/science/article/pii/S0306437921000818,Volume 103,January 2022
Preface - Special Issue on Misinformation on the Web,https://www.sciencedirect.com/science/article/pii/S0306437921000958,Volume 103,January 2022
Detecting inorganic financial campaigns on Twitter,https://www.sciencedirect.com/science/article/pii/S0306437921000296,Volume 103,January 2022
Deep reinforcement learning based ensemble model for rumor tracking,https://www.sciencedirect.com/science/article/pii/S0306437921000314,Volume 103,January 2022
Detection of spam reviews through a hierarchical attention architecture with N-gram CNN and Bi-LSTM,https://www.sciencedirect.com/science/article/pii/S0306437921000934,Volume 103,January 2022
Caught in a networked collusion? Homogeneity in conspiracy-related discussion networks on YouTube,https://www.sciencedirect.com/science/article/pii/S0306437921000946,Volume 103,January 2022
Bot2Vec: A general approach of intra-community oriented representation learning for bot detection in different types of social networks,https://www.sciencedirect.com/science/article/pii/S0306437921000302,Volume 103,January 2022
Special issue: BPM 2018 selected papers in foundations and engineering,https://www.sciencedirect.com/science/article/pii/S0306437919305290,Volume 103,January 2022
Aligning observed and modelled behaviour by maximizing synchronous moves and using milestones,https://www.sciencedirect.com/science/article/pii/S0306437919305083,Volume 103,January 2022
CoPModL: Construction Process Modeling Language and Satisfiability Checking,https://www.sciencedirect.com/science/article/pii/S0306437919305095,Volume 103,January 2022
Formalising and animating multiple instances in BPMN collaborations,https://www.sciencedirect.com/science/article/pii/S0306437919305113,Volume 103,January 2022
BINet: Multi-perspective business process anomaly classification,https://www.sciencedirect.com/science/article/pii/S0306437919305101,Volume 103,January 2022
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437921000880,Volume 102,December 2021
Reproducible experiments on Three-Dimensional Entity Resolution with JedAI,https://www.sciencedirect.com/science/article/pii/S0306437921000685,Volume 102,December 2021
Conformance checking over uncertain event data,https://www.sciencedirect.com/science/article/pii/S0306437921000582,Volume 102,December 2021
Keyword search over schema-less RDF datasets by SPARQL query compilation,https://www.sciencedirect.com/science/article/pii/S0306437921000600,Volume 102,December 2021
Blockchain-based Privacy-Preserving Record Linkage: enhancing data privacy in an untrusted environment,https://www.sciencedirect.com/science/article/pii/S0306437921000661,Volume 102,December 2021
Natural language-based detection of semantic execution anomalies in event logs,https://www.sciencedirect.com/science/article/pii/S030643792100065X,Volume 102,December 2021
Practical and comprehensive formalisms for modelling contemporary graph query languages,https://www.sciencedirect.com/science/article/pii/S0306437921000612,Volume 102,December 2021
RCELF: A residual-based approach for Influence Maximization Problem,https://www.sciencedirect.com/science/article/pii/S0306437921000673,Volume 102,December 2021
Conformance Checking in Process Mining,https://www.sciencedirect.com/science/article/pii/S0306437921000831,Volume 102,December 2021
Conformance checking of mixed-paradigm process models,https://www.sciencedirect.com/science/article/pii/S0306437920301344,Volume 102,December 2021
Stochastic process mining: Earth movers’ stochastic conformance,https://www.sciencedirect.com/science/article/pii/S0306437921000041,Volume 102,December 2021
Model-based trace variant analysis of event logs,https://www.sciencedirect.com/science/article/pii/S0306437920301307,Volume 102,December 2021
Orientation and conformance: A HMM-based approach to online conformance checking,https://www.sciencedirect.com/science/article/pii/S0306437920301290,Volume 102,December 2021
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437921000727,Volume 101,November 2021
"Points of Interest recommendations: Methods, evaluation, and future directions",https://www.sciencedirect.com/science/article/pii/S0306437921000442,Volume 101,November 2021
The role of local dimensionality measures in benchmarking nearest neighbor search,https://www.sciencedirect.com/science/article/pii/S0306437921000569,Volume 101,November 2021
Towards multi-purpose main-memory storage structures: Exploiting sub-space distance equalities in totally ordered data sets for exact knn queries,https://www.sciencedirect.com/science/article/pii/S0306437921000454,Volume 101,November 2021
Query filtering using two-dimensional local embeddings,https://www.sciencedirect.com/science/article/pii/S0306437921000570,Volume 101,November 2021
Optimizing Semantic Deep Forest for tweet topic classification,https://www.sciencedirect.com/science/article/pii/S0306437921000533,Volume 101,November 2021
"Fast and eager
-medoids clustering:
runtime improvement of the PAM, CLARA, and CLARANS algorithms",https://www.sciencedirect.com/science/article/pii/S0306437921000557,Volume 101,November 2021
Query by documents on top of a search interface,https://www.sciencedirect.com/science/article/pii/S0306437921000466,Volume 101,November 2021
Prototyping a business process improvement plan. An evidence-based approach,https://www.sciencedirect.com/science/article/pii/S0306437921000594,Volume 101,November 2021
Preface to the EDOC 2017/2018 Special Issue,https://www.sciencedirect.com/science/article/pii/S0306437921000545,Volume 101,November 2021
Using agile methodologies for adopting COBIT,https://www.sciencedirect.com/science/article/pii/S0306437920300077,Volume 101,November 2021
Service contract modeling in Enterprise Architecture: An ontology-based approach,https://www.sciencedirect.com/science/article/pii/S030643791930506X,Volume 101,November 2021
Enabling runtime flexibility in data-centric and data-driven process execution engines,https://www.sciencedirect.com/science/article/pii/S0306437919304995,Volume 101,November 2021
Detecting trend deviations with generic stream processing patterns,https://www.sciencedirect.com/science/article/pii/S0306437919304983,Volume 101,November 2021
A deep view-point language and framework for projective modeling,https://www.sciencedirect.com/science/article/pii/S0306437919304922,Volume 101,November 2021
Formal foundations for responsible application integration,https://www.sciencedirect.com/science/article/pii/S0306437919304910,Volume 101,November 2021
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437921000508,Volume 100,September 2021
Comparison of machine learning classifiers: A case study of temperature alarms in a pharmaceutical supply chain,https://www.sciencedirect.com/science/article/pii/S0306437921000247,Volume 100,September 2021
Automatic ensemble feature selection using fast non-dominated sorting,https://www.sciencedirect.com/science/article/pii/S0306437921000259,Volume 100,September 2021
Beyond arrows in process models: A user study on activity dependences and their rationales,https://www.sciencedirect.com/science/article/pii/S0306437921000260,Volume 100,September 2021
"Scalable generalized median graph estimation and its manifold use in bioinformatics, clustering, classification, and indexing",https://www.sciencedirect.com/science/article/pii/S0306437921000284,Volume 100,September 2021
Multi-label Arabic text classification in Online Social Networks,https://www.sciencedirect.com/science/article/pii/S0306437921000429,Volume 100,September 2021
Learned Metric Index — Proposition of learned indexing for unstructured data,https://www.sciencedirect.com/science/article/pii/S0306437921000326,Volume 100,September 2021
"Reuse-centric
-means configuration",https://www.sciencedirect.com/science/article/pii/S0306437921000430,Volume 100,September 2021
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437921000363,Volume 99,July 2021
A real-time deep-learning approach for filtering Arabic low-quality content and accounts on Twitter,https://www.sciencedirect.com/science/article/pii/S0306437921000120,Volume 99,July 2021
Empowering conformance checking using Big Data through horizontal decomposition,https://www.sciencedirect.com/science/article/pii/S0306437921000077,Volume 99,July 2021
Rating prediction based on combination of review mining and user preference analysis,https://www.sciencedirect.com/science/article/pii/S0306437921000132,Volume 99,July 2021
GoFast: Graph-based optimization for efficient and scalable query evaluation,https://www.sciencedirect.com/science/article/pii/S0306437921000119,Volume 99,July 2021
A Data Science approach analysing the Impact of Injuries on Basketball Player and Team Performance,https://www.sciencedirect.com/science/article/pii/S030643792100020X,Volume 99,July 2021
Rank/select queries over mutable bitmaps,https://www.sciencedirect.com/science/article/pii/S0306437921000235,Volume 99,July 2021
Editorial Board,https://www.sciencedirect.com/science/article/pii/S030643792100017X,Volume 98,May 2021
Anti-alignments—Measuring the precision of process models and event logs,https://www.sciencedirect.com/science/article/pii/S0306437920301514,Volume 98,May 2021
"Fast, scalable and geo-distributed PCA for big data analytics",https://www.sciencedirect.com/science/article/pii/S0306437920301526,Volume 98,May 2021
The FORA Fog Computing Platform for Industrial IoT,https://www.sciencedirect.com/science/article/pii/S0306437921000053,Volume 98,May 2021
Speed prediction in large and dynamic traffic sensor networks,https://www.sciencedirect.com/science/article/pii/S030643791930496X,Volume 98,May 2021
Characterizing client usage patterns and service demand for car-sharing systems,https://www.sciencedirect.com/science/article/pii/S0306437919305009,Volume 98,May 2021
How meaningful are similarities in deep trajectory representations?,https://www.sciencedirect.com/science/article/pii/S0306437919305046,Volume 98,May 2021
A DSL for WSN software components coordination,https://www.sciencedirect.com/science/article/pii/S0306437919305137,Volume 98,May 2021
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437920301563,Volume 97,March 2021
Efficient top-k recently-frequent term querying over spatio-temporal textual streams,https://www.sciencedirect.com/science/article/pii/S0306437920301368,Volume 97,March 2021
On the composition of the long tail of business processes: Implications from a process mining study,https://www.sciencedirect.com/science/article/pii/S030643792030137X,Volume 97,March 2021
SJSON: A succinct representation for JSON documents,https://www.sciencedirect.com/science/article/pii/S0306437920301356,Volume 97,March 2021
Efficient subspace search in data streams,https://www.sciencedirect.com/science/article/pii/S0306437920301496,Volume 97,March 2021
Enterprise-grade protection against e-mail tracking,https://www.sciencedirect.com/science/article/pii/S0306437920301472,Volume 97,March 2021
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437920301411,Volume 96,February 2021
Feature-oriented engineering of declarative artifact-centric process models,https://www.sciencedirect.com/science/article/pii/S0306437920301095,Volume 96,February 2021
A general framework for privacy-preserving of data publication based on randomized response techniques,https://www.sciencedirect.com/science/article/pii/S0306437920301113,Volume 96,February 2021
Scalable and data-aware SQL query recommendations,https://www.sciencedirect.com/science/article/pii/S0306437920301101,Volume 96,February 2021
A large reproducible benchmark of ontology-based methods and word embeddings for word similarity,https://www.sciencedirect.com/science/article/pii/S0306437920301058,Volume 96,February 2021
Topical affinity in short text microblogs,https://www.sciencedirect.com/science/article/pii/S030643792030123X,Volume 96,February 2021
Novel predictive model to improve the accuracy of collaborative filtering recommender systems,https://www.sciencedirect.com/science/article/pii/S0306437920301277,Volume 96,February 2021
ProDB: A memory-secure database using hardware enclave and practical oblivious RAM,https://www.sciencedirect.com/science/article/pii/S0306437920301332,Volume 96,February 2021
-index: A referential index for encrypted genomic databases,https://www.sciencedirect.com/science/article/pii/S0306437920301265,Volume 96,February 2021
CryptDICE: Distributed data protection system for secure cloud data storage and computation,https://www.sciencedirect.com/science/article/pii/S0306437920301289,Volume 96,February 2021
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0306437920301204,Volume 95,January 2021
Every apprentice needs a master: Feedback-based effectiveness improvements for process model matching,https://www.sciencedirect.com/science/article/pii/S0306437920300892,Volume 95,January 2021
Processing tweets for cybersecurity threat awareness,https://www.sciencedirect.com/science/article/pii/S0306437920300727,Volume 95,January 2021
OILog: An online incremental log keyword extraction approach based on MDP-LSTM neural network,https://www.sciencedirect.com/science/article/pii/S0306437920300922,Volume 95,January 2021
In-situ visual exploration over big raw data,https://www.sciencedirect.com/science/article/pii/S0306437920300910,Volume 95,January 2021
Collaborative filtering over evolution provenance data for interactive visual data exploration,https://www.sciencedirect.com/science/article/pii/S0306437920300934,Volume 95,January 2021
On the appropriateness of Platt scaling in classifier calibration,https://www.sciencedirect.com/science/article/pii/S0306437920301083,Volume 95,January 2021
